PRO_23121	PRO_23121
PRO_23124	PRO_23124
PRO_23126	PRO_23126
PRO_23127	PRO_23127
PRO_23128	PRO_23128
PRO_23129	PRO_23129
PRO_23130	PRO_23130
PRO_23135	PRO_23135
PRO_23137	PRO_23137
PRO_23138	PRO_23138
PRO_23141	PRO_23141
PRO_23142	PRO_23142
PRO_23145	PRO_23145
PRO_23145	PRO_8058
PRO_23145	PRO_15291
PRO_23146	PRO_23146
PRO_23149	PRO_23149
PRO_23150	PRO_23150
PRO_23151	PRO_23151
PRO_23154	PRO_23154
PRO_23154	PRO_23860
PRO_23154	PRO_169
PRO_23156	PRO_23156
PRO_23157	PRO_23157
PRO_23161	PRO_23161
PRO_23162	PRO_23162
PRO_23162	PRO_15770
PRO_23163	PRO_23163
PRO_23163	PRO_8859
PRO_23165	PRO_23165
PRO_23168	PRO_23168
PRO_23170	PRO_23170
PRO_23177	PRO_23177
PRO_23178	PRO_23178
PRO_23179	PRO_23179
PRO_23180	PRO_23180
PRO_23181	PRO_23181
PRO_23183	PRO_23183
PRO_23183	PRO_8676
PRO_23183	PRO_17351
PRO_23186	PRO_23186
PRO_23187	PRO_23187
PRO_23190	PRO_23190
PRO_23190	PRO_21532
PRO_23192	PRO_23192
PRO_23194	PRO_23194
PRO_23194	PRO_22211
PRO_23195	PRO_23195
PRO_23197	PRO_23197
PRO_23197	PRO_6289
PRO_23197	PRO_18145
PRO_23199	PRO_23199
PRO_23200	PRO_23200
PRO_23200	PRO_17718
PRO_402	PRO_402
PRO_407	PRO_407
PRO_408	PRO_408
PRO_409	PRO_409
PRO_411	PRO_411
PRO_414	PRO_414
PRO_415	PRO_415
PRO_416	PRO_416
PRO_417	PRO_417
PRO_418	PRO_418
PRO_421	PRO_421
PRO_422	PRO_422
PRO_423	PRO_423
PRO_424	PRO_424
PRO_424	PRO_12304
PRO_424	PRO_17262
PRO_426	PRO_426
PRO_427	PRO_427
PRO_428	PRO_428
PRO_428	PRO_17025
PRO_428	PRO_18366
PRO_428	PRO_21027
PRO_428	PRO_42
PRO_428	PRO_2742
PRO_429	PRO_429
PRO_430	PRO_430
PRO_432	PRO_432
PRO_433	PRO_433
PRO_433	PRO_7532
PRO_433	PRO_344
PRO_433	PRO_6593
PRO_433	PRO_15739
PRO_434	PRO_434
PRO_435	PRO_435
PRO_436	PRO_436
PRO_436	PRO_14198
PRO_436	PRO_4734
PRO_436	PRO_8151
PRO_436	PRO_11634
PRO_437	PRO_437
PRO_441	PRO_441
PRO_442	PRO_442
PRO_443	PRO_443
PRO_444	PRO_444
PRO_446	PRO_446
PRO_446	PRO_3692
PRO_446	PRO_17000
PRO_447	PRO_447
PRO_449	PRO_449
PRO_451	PRO_451
PRO_452	PRO_452
PRO_452	PRO_6814
PRO_452	PRO_22540
PRO_453	PRO_453
PRO_454	PRO_454
PRO_455	PRO_455
PRO_456	PRO_456
PRO_457	PRO_457
PRO_457	PRO_9065
PRO_457	PRO_8909
PRO_457	PRO_10116
PRO_457	PRO_753
PRO_457	PRO_16445
PRO_457	PRO_16817
PRO_458	PRO_458
PRO_458	PRO_4864
PRO_458	PRO_1976
PRO_462	PRO_462
PRO_462	PRO_15601
PRO_465	PRO_465
PRO_465	PRO_5836
PRO_469	PRO_469
PRO_469	PRO_522
PRO_469	PRO_769
PRO_469	PRO_803
PRO_469	PRO_3144
PRO_469	PRO_3305
PRO_469	PRO_9394
PRO_469	PRO_11470
PRO_469	PRO_12056
PRO_469	PRO_13403
PRO_469	PRO_14278
PRO_469	PRO_18319
PRO_469	PRO_18511
PRO_469	PRO_21464
PRO_470	PRO_470
PRO_471	PRO_471
PRO_471	PRO_3363
PRO_473	PRO_473
PRO_476	PRO_476
PRO_477	PRO_477
PRO_478	PRO_478
PRO_481	PRO_481
PRO_486	PRO_486
PRO_487	PRO_487
PRO_487	PRO_20357
PRO_488	PRO_488
PRO_488	PRO_1010
PRO_490	PRO_490
PRO_491	PRO_491
PRO_491	PRO_4528
PRO_491	PRO_6389
PRO_491	PRO_13476
PRO_491	PRO_17634
PRO_491	PRO_2705
PRO_491	PRO_7116
PRO_491	PRO_15080
PRO_491	PRO_20030
PRO_491	PRO_20895
PRO_491	PRO_690
PRO_491	PRO_15489
PRO_492	PRO_492
PRO_492	PRO_2472
PRO_492	PRO_22508
PRO_492	PRO_5015
PRO_492	PRO_22919
PRO_492	PRO_21094
PRO_492	PRO_23367
PRO_493	PRO_493
PRO_494	PRO_494
PRO_494	PRO_22277
PRO_494	PRO_2575
PRO_494	PRO_9244
PRO_496	PRO_496
PRO_496	PRO_22969
PRO_496	PRO_2009
PRO_497	PRO_497
PRO_500	PRO_500
PRO_1801	PRO_1801
PRO_1801	PRO_9855
PRO_1802	PRO_1802
PRO_1802	PRO_11666
PRO_1802	PRO_16250
PRO_1806	PRO_1806
PRO_1811	PRO_1811
PRO_1811	PRO_17604
PRO_1812	PRO_1812
PRO_1812	PRO_6541
PRO_1812	PRO_21093
PRO_1816	PRO_1816
PRO_1819	PRO_1819
PRO_1819	PRO_8713
PRO_1819	PRO_4294
PRO_1819	PRO_12010
PRO_1822	PRO_1822
PRO_1825	PRO_1825
PRO_1827	PRO_1827
PRO_1828	PRO_1828
PRO_1832	PRO_1832
PRO_1833	PRO_1833
PRO_1835	PRO_1835
PRO_1836	PRO_1836
PRO_1838	PRO_1838
PRO_1839	PRO_1839
PRO_1843	PRO_1843
PRO_1843	PRO_16272
PRO_1844	PRO_1844
PRO_1844	PRO_23352
PRO_1845	PRO_1845
PRO_1846	PRO_1846
PRO_1848	PRO_1848
PRO_1853	PRO_1853
PRO_1854	PRO_1854
PRO_1854	PRO_6122
PRO_1855	PRO_1855
PRO_1855	PRO_67
PRO_1855	PRO_13475
PRO_1855	PRO_18688
PRO_1856	PRO_1856
PRO_1856	PRO_16203
PRO_1856	PRO_2101
PRO_1857	PRO_1857
PRO_1861	PRO_1861
PRO_1863	PRO_1863
PRO_1865	PRO_1865
PRO_1869	PRO_1869
PRO_1871	PRO_1871
PRO_1871	PRO_22752
PRO_1873	PRO_1873
PRO_1875	PRO_1875
PRO_1876	PRO_1876
PRO_1876	PRO_18704
PRO_1876	PRO_22062
PRO_1878	PRO_1878
PRO_1879	PRO_1879
PRO_1881	PRO_1881
PRO_1883	PRO_1883
PRO_1884	PRO_1884
PRO_1884	PRO_13894
PRO_1885	PRO_1885
PRO_1886	PRO_1886
PRO_1890	PRO_1890
PRO_1890	PRO_15415
PRO_1894	PRO_1894
PRO_1895	PRO_1895
PRO_1896	PRO_1896
PRO_1899	PRO_1899
PRO_1899	PRO_10669
PRO_1899	PRO_19971
PRO_1900	PRO_1900
PRO_1901	PRO_1901
PRO_1902	PRO_1902
PRO_1902	PRO_11623
PRO_1902	PRO_3155
PRO_1902	PRO_9944
PRO_1902	PRO_14400
PRO_1903	PRO_1903
PRO_1904	PRO_1904
PRO_1905	PRO_1905
PRO_1906	PRO_1906
PRO_1908	PRO_1908
PRO_1908	PRO_10462
PRO_1908	PRO_4595
PRO_1910	PRO_1910
PRO_1911	PRO_1911
PRO_1911	PRO_12537
PRO_1917	PRO_1917
PRO_1919	PRO_1919
PRO_1919	PRO_21433
PRO_1923	PRO_1923
PRO_1923	PRO_3631
PRO_1923	PRO_1134
PRO_1923	PRO_2853
PRO_1923	PRO_10972
PRO_1924	PRO_1924
PRO_1924	PRO_9279
PRO_1924	PRO_5793
PRO_1924	PRO_18441
PRO_1924	PRO_21306
PRO_1925	PRO_1925
PRO_1926	PRO_1926
PRO_1926	PRO_23224
PRO_1927	PRO_1927
PRO_1927	PRO_15595
PRO_1928	PRO_1928
PRO_1929	PRO_1929
PRO_1929	PRO_3065
PRO_1929	PRO_13247
PRO_1929	PRO_6621
PRO_1930	PRO_1930
PRO_1932	PRO_1932
PRO_1932	PRO_6536
PRO_1932	PRO_13202
PRO_1932	PRO_12366
PRO_1933	PRO_1933
PRO_14435	PRO_14435
PRO_14436	PRO_14436
PRO_14436	PRO_22900
PRO_14436	PRO_23553
PRO_14437	PRO_14437
PRO_14438	PRO_14438
PRO_14442	PRO_14442
PRO_14444	PRO_14444
PRO_14445	PRO_14445
PRO_14445	PRO_9522
PRO_14447	PRO_14447
PRO_14448	PRO_14448
PRO_14448	PRO_18698
PRO_14448	PRO_23938
PRO_14448	PRO_18303
PRO_14450	PRO_14450
PRO_14452	PRO_14452
PRO_14452	PRO_1601
PRO_14452	PRO_11652
PRO_14452	PRO_19218
PRO_14454	PRO_14454
PRO_14454	PRO_8506
PRO_14456	PRO_14456
PRO_14456	PRO_9415
PRO_14456	PRO_23850
PRO_14456	PRO_3842
PRO_14456	PRO_5684
PRO_14456	PRO_11499
PRO_14456	PRO_19986
PRO_14456	PRO_23549
PRO_14456	PRO_16509
PRO_14457	PRO_14457
PRO_14459	PRO_14459
PRO_14459	PRO_23140
PRO_14459	PRO_18244
PRO_14460	PRO_14460
PRO_14461	PRO_14461
PRO_14461	PRO_19741
PRO_14463	PRO_14463
PRO_14463	PRO_18833
PRO_14463	PRO_17336
PRO_14463	PRO_23334
PRO_14463	PRO_1276
PRO_14464	PRO_14464
PRO_14465	PRO_14465
PRO_14465	PRO_7099
PRO_14465	PRO_8329
PRO_14465	PRO_10285
PRO_14465	PRO_11106
PRO_14465	PRO_17462
PRO_14465	PRO_18562
PRO_14465	PRO_19433
PRO_14465	PRO_19747
PRO_14465	PRO_20620
PRO_14465	PRO_23210
PRO_14465	PRO_14613
PRO_14465	PRO_128
PRO_14465	PRO_1862
PRO_14465	PRO_2143
PRO_14465	PRO_3614
PRO_14465	PRO_15249
PRO_14465	PRO_18317
PRO_14465	PRO_18718
PRO_14465	PRO_18741
PRO_14465	PRO_18882
PRO_14465	PRO_20001
PRO_14465	PRO_23740
PRO_14465	PRO_13859
PRO_14465	PRO_14534
PRO_14468	PRO_14468
PRO_14475	PRO_14475
PRO_14477	PRO_14477
PRO_14477	PRO_16374
PRO_14477	PRO_17751
PRO_14478	PRO_14478
PRO_14480	PRO_14480
PRO_14481	PRO_14481
PRO_14483	PRO_14483
PRO_14484	PRO_14484
PRO_14485	PRO_14485
PRO_14485	PRO_4473
PRO_14485	PRO_11302
PRO_14485	PRO_9385
PRO_14485	PRO_17868
PRO_14485	PRO_16229
PRO_14485	PRO_20277
PRO_14485	PRO_5174
PRO_14485	PRO_21947
PRO_14485	PRO_17705
PRO_14485	PRO_4145
PRO_14486	PRO_14486
PRO_14487	PRO_14487
PRO_14488	PRO_14488
PRO_14489	PRO_14489
PRO_14489	PRO_3393
PRO_14489	PRO_3690
PRO_14489	PRO_13951
PRO_14492	PRO_14492
PRO_14493	PRO_14493
PRO_14494	PRO_14494
PRO_14496	PRO_14496
PRO_14499	PRO_14499
PRO_14499	PRO_810
PRO_14500	PRO_14500
PRO_17204	PRO_17204
PRO_17204	PRO_18791
PRO_17205	PRO_17205
PRO_17206	PRO_17206
PRO_17207	PRO_17207
PRO_17209	PRO_17209
PRO_17210	PRO_17210
PRO_17210	PRO_16791
PRO_17210	PRO_18023
PRO_17211	PRO_17211
PRO_17215	PRO_17215
PRO_17216	PRO_17216
PRO_17216	PRO_2918
PRO_17216	PRO_9197
PRO_17216	PRO_20742
PRO_17218	PRO_17218
PRO_17220	PRO_17220
PRO_17224	PRO_17224
PRO_17225	PRO_17225
PRO_17226	PRO_17226
PRO_17226	PRO_17692
PRO_17228	PRO_17228
PRO_17230	PRO_17230
PRO_17234	PRO_17234
PRO_17236	PRO_17236
PRO_17236	PRO_16162
PRO_17236	PRO_11139
PRO_17236	PRO_3763
PRO_17236	PRO_12339
PRO_17236	PRO_15042
PRO_17236	PRO_15115
PRO_17236	PRO_3265
PRO_17236	PRO_12950
PRO_17236	PRO_3693
PRO_17237	PRO_17237
PRO_17240	PRO_17240
PRO_17242	PRO_17242
PRO_17242	PRO_7016
PRO_17242	PRO_18947
PRO_17244	PRO_17244
PRO_17245	PRO_17245
PRO_17246	PRO_17246
PRO_17247	PRO_17247
PRO_17247	PRO_10743
PRO_17249	PRO_17249
PRO_17250	PRO_17250
PRO_17253	PRO_17253
PRO_17255	PRO_17255
PRO_17255	PRO_9380
PRO_17255	PRO_22990
PRO_17255	PRO_23340
PRO_17255	PRO_7905
PRO_17255	PRO_1604
PRO_17255	PRO_9748
PRO_17258	PRO_17258
PRO_17258	PRO_23517
PRO_17258	PRO_9641
PRO_17258	PRO_12169
PRO_17258	PRO_21787
PRO_17260	PRO_17260
PRO_17263	PRO_17263
PRO_17265	PRO_17265
PRO_17267	PRO_17267
PRO_17269	PRO_17269
PRO_17270	PRO_17270
PRO_17270	PRO_9607
PRO_17270	PRO_13966
PRO_17271	PRO_17271
PRO_17274	PRO_17274
PRO_17274	PRO_7253
PRO_17276	PRO_17276
PRO_17277	PRO_17277
PRO_17277	PRO_16424
PRO_17279	PRO_17279
PRO_17280	PRO_17280
PRO_17280	PRO_11317
PRO_17280	PRO_3587
PRO_17281	PRO_17281
PRO_17281	PRO_1470
PRO_17281	PRO_1934
PRO_17281	PRO_11641
PRO_17283	PRO_17283
PRO_17285	PRO_17285
PRO_17285	PRO_19503
PRO_17289	PRO_17289
PRO_17293	PRO_17293
PRO_17294	PRO_17294
PRO_17298	PRO_17298
PRO_17299	PRO_17299
PRO_17601	PRO_17601
PRO_17601	PRO_15043
PRO_17602	PRO_17602
PRO_17603	PRO_17603
PRO_17603	PRO_10789
PRO_17606	PRO_17606
PRO_17608	PRO_17608
PRO_17608	PRO_23339
PRO_17610	PRO_17610
PRO_17610	PRO_12439
PRO_17614	PRO_17614
PRO_17614	PRO_1167
PRO_17614	PRO_12945
PRO_17614	PRO_16923
PRO_17614	PRO_18307
PRO_17614	PRO_20826
PRO_17615	PRO_17615
PRO_17616	PRO_17616
PRO_17616	PRO_23911
PRO_17617	PRO_17617
PRO_17619	PRO_17619
PRO_17619	PRO_981
PRO_17619	PRO_1253
PRO_17619	PRO_1685
PRO_17619	PRO_1914
PRO_17619	PRO_2193
PRO_17619	PRO_2219
PRO_17619	PRO_4306
PRO_17619	PRO_4818
PRO_17619	PRO_6092
PRO_17619	PRO_9718
PRO_17619	PRO_10623
PRO_17619	PRO_11875
PRO_17619	PRO_13396
PRO_17619	PRO_14216
PRO_17619	PRO_14482
PRO_17619	PRO_14933
PRO_17619	PRO_15599
PRO_17619	PRO_15894
PRO_17619	PRO_16074
PRO_17619	PRO_19321
PRO_17619	PRO_20113
PRO_17619	PRO_20867
PRO_17619	PRO_21289
PRO_17619	PRO_21995
PRO_17619	PRO_22337
PRO_17619	PRO_22513
PRO_17619	PRO_22763
PRO_17619	PRO_22878
PRO_17619	PRO_23020
PRO_17619	PRO_4728
PRO_17619	PRO_15987
PRO_17619	PRO_21378
PRO_17619	PRO_11351
PRO_17619	PRO_221
PRO_17619	PRO_18578
PRO_17619	PRO_11532
PRO_17619	PRO_11579
PRO_17619	PRO_21265
PRO_17619	PRO_16772
PRO_17619	PRO_2836
PRO_17619	PRO_3135
PRO_17619	PRO_14864
PRO_17619	PRO_20916
PRO_17619	PRO_7971
PRO_17619	PRO_15756
PRO_17619	PRO_4516
PRO_17620	PRO_17620
PRO_17620	PRO_22782
PRO_17624	PRO_17624
PRO_17624	PRO_14057
PRO_17624	PRO_4895
PRO_17624	PRO_14140
PRO_17625	PRO_17625
PRO_17627	PRO_17627
PRO_17629	PRO_17629
PRO_17630	PRO_17630
PRO_17631	PRO_17631
PRO_17633	PRO_17633
PRO_17639	PRO_17639
PRO_17641	PRO_17641
PRO_17641	PRO_7133
PRO_17644	PRO_17644
PRO_17649	PRO_17649
PRO_17655	PRO_17655
PRO_17660	PRO_17660
PRO_17661	PRO_17661
PRO_17661	PRO_18509
PRO_17661	PRO_6532
PRO_17661	PRO_12214
PRO_17661	PRO_23757
PRO_17662	PRO_17662
PRO_17662	PRO_4315
PRO_17662	PRO_20790
PRO_17662	PRO_22571
PRO_17662	PRO_16325
PRO_17664	PRO_17664
PRO_17667	PRO_17667
PRO_17668	PRO_17668
PRO_17671	PRO_17671
PRO_17672	PRO_17672
PRO_17673	PRO_17673
PRO_17673	PRO_6022
PRO_17673	PRO_7761
PRO_17674	PRO_17674
PRO_17674	PRO_21764
PRO_17675	PRO_17675
PRO_17676	PRO_17676
PRO_17676	PRO_19054
PRO_17678	PRO_17678
PRO_17679	PRO_17679
PRO_17681	PRO_17681
PRO_17681	PRO_22775
PRO_17688	PRO_17688
PRO_17694	PRO_17694
PRO_17696	PRO_17696
PRO_17699	PRO_17699
PRO_17699	PRO_174
PRO_17699	PRO_17978
PRO_17700	PRO_17700
PRO_18102	PRO_18102
PRO_18102	PRO_8400
PRO_18102	PRO_9014
PRO_18107	PRO_18107
PRO_18110	PRO_18110
PRO_18111	PRO_18111
PRO_18112	PRO_18112
PRO_18119	PRO_18119
PRO_18122	PRO_18122
PRO_18122	PRO_9378
PRO_18122	PRO_10287
PRO_18122	PRO_12306
PRO_18125	PRO_18125
PRO_18126	PRO_18126
PRO_18127	PRO_18127
PRO_18128	PRO_18128
PRO_18129	PRO_18129
PRO_18130	PRO_18130
PRO_18130	PRO_17442
PRO_18131	PRO_18131
PRO_18131	PRO_8787
PRO_18131	PRO_15310
PRO_18131	PRO_16781
PRO_18131	PRO_19048
PRO_18131	PRO_19066
PRO_18133	PRO_18133
PRO_18136	PRO_18136
PRO_18136	PRO_11945
PRO_18140	PRO_18140
PRO_18141	PRO_18141
PRO_18141	PRO_4482
PRO_18142	PRO_18142
PRO_18143	PRO_18143
PRO_18146	PRO_18146
PRO_18149	PRO_18149
PRO_18150	PRO_18150
PRO_18151	PRO_18151
PRO_18156	PRO_18156
PRO_18156	PRO_17812
PRO_18157	PRO_18157
PRO_18158	PRO_18158
PRO_18159	PRO_18159
PRO_18161	PRO_18161
PRO_18162	PRO_18162
PRO_18163	PRO_18163
PRO_18165	PRO_18165
PRO_18165	PRO_13614
PRO_18166	PRO_18166
PRO_18170	PRO_18170
PRO_18171	PRO_18171
PRO_18173	PRO_18173
PRO_18173	PRO_7115
PRO_18173	PRO_17159
PRO_18173	PRO_11330
PRO_18174	PRO_18174
PRO_18174	PRO_8099
PRO_18174	PRO_10358
PRO_18176	PRO_18176
PRO_18176	PRO_13328
PRO_18177	PRO_18177
PRO_18182	PRO_18182
PRO_18183	PRO_18183
PRO_18184	PRO_18184
PRO_18184	PRO_22133
PRO_18187	PRO_18187
PRO_18187	PRO_14184
PRO_18188	PRO_18188
PRO_18188	PRO_20334
PRO_18188	PRO_1472
PRO_18188	PRO_6912
PRO_18189	PRO_18189
PRO_18191	PRO_18191
PRO_18191	PRO_13478
PRO_18197	PRO_18197
PRO_18198	PRO_18198
PRO_18703	PRO_18703
PRO_18703	PRO_5474
PRO_18703	PRO_403
PRO_18703	PRO_15579
PRO_18703	PRO_7757
PRO_18703	PRO_19685
PRO_18703	PRO_3337
PRO_18703	PRO_14118
PRO_18703	PRO_22976
PRO_18703	PRO_6337
PRO_18703	PRO_11223
PRO_18703	PRO_5685
PRO_18703	PRO_5966
PRO_18703	PRO_20161
PRO_18703	PRO_9141
PRO_18703	PRO_13646
PRO_18706	PRO_18706
PRO_18708	PRO_18708
PRO_18710	PRO_18710
PRO_18712	PRO_18712
PRO_18712	PRO_1807
PRO_18715	PRO_18715
PRO_18720	PRO_18720
PRO_18720	PRO_22455
PRO_18721	PRO_18721
PRO_18722	PRO_18722
PRO_18724	PRO_18724
PRO_18724	PRO_1326
PRO_18725	PRO_18725
PRO_18727	PRO_18727
PRO_18728	PRO_18728
PRO_18728	PRO_9127
PRO_18728	PRO_21782
PRO_18730	PRO_18730
PRO_18730	PRO_5089
PRO_18731	PRO_18731
PRO_18731	PRO_23656
PRO_18731	PRO_21553
PRO_18731	PRO_22561
PRO_18734	PRO_18734
PRO_18736	PRO_18736
PRO_18736	PRO_2477
PRO_18738	PRO_18738
PRO_18738	PRO_10496
PRO_18740	PRO_18740
PRO_18740	PRO_23844
PRO_18740	PRO_7316
PRO_18740	PRO_12109
PRO_18740	PRO_23472
PRO_18740	PRO_22010
PRO_18740	PRO_21884
PRO_18740	PRO_20561
PRO_18740	PRO_23768
PRO_18746	PRO_18746
PRO_18746	PRO_22576
PRO_18747	PRO_18747
PRO_18748	PRO_18748
PRO_18748	PRO_22983
PRO_18748	PRO_23845
PRO_18749	PRO_18749
PRO_18753	PRO_18753
PRO_18754	PRO_18754
PRO_18755	PRO_18755
PRO_18755	PRO_12017
PRO_18757	PRO_18757
PRO_18760	PRO_18760
PRO_18762	PRO_18762
PRO_18763	PRO_18763
PRO_18763	PRO_16723
PRO_18763	PRO_4456
PRO_18764	PRO_18764
PRO_18764	PRO_13857
PRO_18765	PRO_18765
PRO_18766	PRO_18766
PRO_18768	PRO_18768
PRO_18769	PRO_18769
PRO_18769	PRO_20887
PRO_18771	PRO_18771
PRO_18774	PRO_18774
PRO_18775	PRO_18775
PRO_18775	PRO_14169
PRO_18775	PRO_23088
PRO_18776	PRO_18776
PRO_18777	PRO_18777
PRO_18778	PRO_18778
PRO_18779	PRO_18779
PRO_18779	PRO_22909
PRO_18780	PRO_18780
PRO_18781	PRO_18781
PRO_18781	PRO_23604
PRO_18785	PRO_18785
PRO_18786	PRO_18786
PRO_18787	PRO_18787
PRO_18788	PRO_18788
PRO_18788	PRO_4881
PRO_18788	PRO_6856
PRO_18788	PRO_14473
PRO_18788	PRO_16154
PRO_18788	PRO_23736
PRO_18788	PRO_23975
PRO_18793	PRO_18793
PRO_18795	PRO_18795
PRO_18797	PRO_18797
PRO_18799	PRO_18799
PRO_19701	PRO_19701
PRO_19702	PRO_19702
PRO_19702	PRO_15812
PRO_19703	PRO_19703
PRO_19704	PRO_19704
PRO_19705	PRO_19705
PRO_19705	PRO_14732
PRO_19708	PRO_19708
PRO_19708	PRO_20586
PRO_19708	PRO_10016
PRO_19708	PRO_12769
PRO_19708	PRO_17046
PRO_19708	PRO_23473
PRO_19709	PRO_19709
PRO_19710	PRO_19710
PRO_19715	PRO_19715
PRO_19717	PRO_19717
PRO_19718	PRO_19718
PRO_19719	PRO_19719
PRO_19720	PRO_19720
PRO_19720	PRO_15668
PRO_19720	PRO_21773
PRO_19722	PRO_19722
PRO_19723	PRO_19723
PRO_19724	PRO_19724
PRO_19725	PRO_19725
PRO_19727	PRO_19727
PRO_19729	PRO_19729
PRO_19731	PRO_19731
PRO_19736	PRO_19736
PRO_19736	PRO_4589
PRO_19736	PRO_18464
PRO_19739	PRO_19739
PRO_19739	PRO_13799
PRO_19740	PRO_19740
PRO_19742	PRO_19742
PRO_19744	PRO_19744
PRO_19744	PRO_22493
PRO_19746	PRO_19746
PRO_19754	PRO_19754
PRO_19754	PRO_3444
PRO_19755	PRO_19755
PRO_19760	PRO_19760
PRO_19762	PRO_19762
PRO_19766	PRO_19766
PRO_19767	PRO_19767
PRO_19768	PRO_19768
PRO_19769	PRO_19769
PRO_19769	PRO_15882
PRO_19773	PRO_19773
PRO_19773	PRO_7529
PRO_19775	PRO_19775
PRO_19776	PRO_19776
PRO_19777	PRO_19777
PRO_19779	PRO_19779
PRO_19780	PRO_19780
PRO_19781	PRO_19781
PRO_19781	PRO_13227
PRO_19782	PRO_19782
PRO_19784	PRO_19784
PRO_19784	PRO_1289
PRO_19784	PRO_9172
PRO_19784	PRO_6021
PRO_19786	PRO_19786
PRO_19787	PRO_19787
PRO_19788	PRO_19788
PRO_19789	PRO_19789
PRO_19793	PRO_19793
PRO_19794	PRO_19794
PRO_19798	PRO_19798
PRO_19800	PRO_19800
PRO_21102	PRO_21102
PRO_21102	PRO_1140
PRO_21102	PRO_22294
PRO_21103	PRO_21103
PRO_21103	PRO_1223
PRO_21103	PRO_1330
PRO_21103	PRO_3373
PRO_21103	PRO_4047
PRO_21103	PRO_4222
PRO_21103	PRO_5902
PRO_21103	PRO_7146
PRO_21103	PRO_9895
PRO_21103	PRO_10153
PRO_21103	PRO_10747
PRO_21103	PRO_13366
PRO_21103	PRO_14321
PRO_21103	PRO_14743
PRO_21103	PRO_17638
PRO_21103	PRO_19849
PRO_21104	PRO_21104
PRO_21104	PRO_23662
PRO_21104	PRO_22332
PRO_21104	PRO_23688
PRO_21106	PRO_21106
PRO_21107	PRO_21107
PRO_21107	PRO_1621
PRO_21107	PRO_15243
PRO_21108	PRO_21108
PRO_21108	PRO_819
PRO_21109	PRO_21109
PRO_21110	PRO_21110
PRO_21116	PRO_21116
PRO_21117	PRO_21117
PRO_21118	PRO_21118
PRO_21121	PRO_21121
PRO_21121	PRO_1545
PRO_21121	PRO_6984
PRO_21121	PRO_22819
PRO_21122	PRO_21122
PRO_21124	PRO_21124
PRO_21126	PRO_21126
PRO_21128	PRO_21128
PRO_21129	PRO_21129
PRO_21129	PRO_12105
PRO_21129	PRO_20923
PRO_21132	PRO_21132
PRO_21133	PRO_21133
PRO_21133	PRO_15716
PRO_21134	PRO_21134
PRO_21135	PRO_21135
PRO_21136	PRO_21136
PRO_21140	PRO_21140
PRO_21143	PRO_21143
PRO_21146	PRO_21146
PRO_21147	PRO_21147
PRO_21148	PRO_21148
PRO_21150	PRO_21150
PRO_21150	PRO_23424
PRO_21150	PRO_15889
PRO_21152	PRO_21152
PRO_21153	PRO_21153
PRO_21154	PRO_21154
PRO_21156	PRO_21156
PRO_21156	PRO_17561
PRO_21157	PRO_21157
PRO_21157	PRO_5271
PRO_21159	PRO_21159
PRO_21162	PRO_21162
PRO_21163	PRO_21163
PRO_21164	PRO_21164
PRO_21169	PRO_21169
PRO_21170	PRO_21170
PRO_21170	PRO_1547
PRO_21171	PRO_21171
PRO_21176	PRO_21176
PRO_21177	PRO_21177
PRO_21177	PRO_8573
PRO_21179	PRO_21179
PRO_21179	PRO_7695
PRO_21179	PRO_20504
PRO_21184	PRO_21184
PRO_21184	PRO_8570
PRO_21185	PRO_21185
PRO_21186	PRO_21186
PRO_21190	PRO_21190
PRO_21193	PRO_21193
PRO_21193	PRO_8678
PRO_21193	PRO_8336
PRO_21193	PRO_13183
PRO_21193	PRO_22228
PRO_21197	PRO_21197
PRO_21197	PRO_250
PRO_21197	PRO_19914
PRO_21197	PRO_7693
PRO_21199	PRO_21199
PRO_21199	PRO_142
PRO_21601	PRO_21601
PRO_21603	PRO_21603
PRO_21605	PRO_21605
PRO_21609	PRO_21609
PRO_21612	PRO_21612
PRO_21613	PRO_21613
PRO_21615	PRO_21615
PRO_21616	PRO_21616
PRO_21618	PRO_21618
PRO_21619	PRO_21619
PRO_21621	PRO_21621
PRO_21621	PRO_11352
PRO_21621	PRO_10425
PRO_21622	PRO_21622
PRO_21623	PRO_21623
PRO_21624	PRO_21624
PRO_21625	PRO_21625
PRO_21630	PRO_21630
PRO_21631	PRO_21631
PRO_21631	PRO_3593
PRO_21632	PRO_21632
PRO_21636	PRO_21636
PRO_21638	PRO_21638
PRO_21639	PRO_21639
PRO_21642	PRO_21642
PRO_21643	PRO_21643
PRO_21647	PRO_21647
PRO_21649	PRO_21649
PRO_21650	PRO_21650
PRO_21651	PRO_21651
PRO_21651	PRO_5490
PRO_21654	PRO_21654
PRO_21655	PRO_21655
PRO_21655	PRO_2964
PRO_21655	PRO_15381
PRO_21656	PRO_21656
PRO_21657	PRO_21657
PRO_21658	PRO_21658
PRO_21658	PRO_4719
PRO_21658	PRO_13974
PRO_21658	PRO_17195
PRO_21658	PRO_15175
PRO_21659	PRO_21659
PRO_21662	PRO_21662
PRO_21662	PRO_11399
PRO_21662	PRO_19700
PRO_21664	PRO_21664
PRO_21666	PRO_21666
PRO_21667	PRO_21667
PRO_21670	PRO_21670
PRO_21672	PRO_21672
PRO_21674	PRO_21674
PRO_21682	PRO_21682
PRO_21687	PRO_21687
PRO_21692	PRO_21692
PRO_21692	PRO_2884
